symbol,source,headline,summary,published_at,nse_category,raw,score
ADANIENT,NSE_CORP_ANN,Copy of Newspaper Publication,Adani Enterprises Limited has informed the Exchange about Copy of Newspaper Publication for the matters relating to Rights Issue,,,"{'symbol': 'ADANIENT', 'desc': 'Copy of Newspaper Publication', 'dt': '15122025182512', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_15122025182502_AELIntimationNewspaperAdv15122025.pdf', 'sm_name': 'Adani Enterprises Limited', 'sm_isin': 'INE423A01024', 'an_dt': '15-Dec-2025 18:25:12', 'sort_date': '2025-12-15 18:25:12', 'seq_id': '106468580', 'smIndustry': 'Trading', 'orgid': None, 'attchmntText': 'Adani Enterprises Limited has informed the Exchange about Copy of Newspaper Publication for the matters relating to Rights Issue', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 18:25:13', 'difference': '00:00:01', 'fileSize': '2.58 MB', 'attFileSize': '2.58 MB', 'hasXbrl': True}",0.0
ADANIENT,NSE_CORP_ANN,Acquisition,Adani Enterprises Limited has informed the Exchange about Acquisition,,,"{'symbol': 'ADANIENT', 'desc': 'Acquisition', 'dt': '13122025115056', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_13122025115051_AELIntimation_ACX_HYD_Two_13122025.pdf', 'sm_name': 'Adani Enterprises Limited', 'sm_isin': 'INE423A01024', 'an_dt': '13-Dec-2025 11:50:56', 'sort_date': '2025-12-13 11:50:56', 'seq_id': '106467662', 'smIndustry': 'Trading', 'orgid': None, 'attchmntText': 'Adani Enterprises Limited has informed the Exchange about Acquisition', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '13-Dec-2025 11:50:57', 'difference': '00:00:01', 'fileSize': '156.45 KB', 'attFileSize': '156.45 KB', 'hasXbrl': True}",0.0
ADANIGREEN,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Adani Green Energy Limited has informed the Exchange about Schedule of meet,,,"{'symbol': 'ADANIGREEN', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '15122025195233', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ADANIGREEN_15122025195219_Letter.pdf', 'sm_name': 'Adani Green Energy Limited', 'sm_isin': 'INE364U01010', 'an_dt': '15-Dec-2025 19:52:33', 'sort_date': '2025-12-15 19:52:33', 'seq_id': '106468656', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Adani Green Energy Limited has informed the Exchange about Schedule of meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 19:52:34', 'difference': '00:00:01', 'fileSize': '185.04 KB', 'attFileSize': '185.04 KB', 'hasXbrl': True}",0.0
ABCAPITAL,NSE_CORP_ANN,ESOP/ESOS/ESPS,Aditya Birla Capital Limited has informed the Exchange regarding Allotment of 1375753  Shares.,,,"{'symbol': 'ABCAPITAL', 'desc': 'ESOP/ESOS/ESPS', 'dt': '17122025172449', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ABCAPITAL_17122025172436_ESOPse17Dec2025signed.pdf', 'sm_name': 'Aditya Birla Capital Limited', 'sm_isin': 'INE674K01013', 'an_dt': '17-Dec-2025 17:24:49', 'sort_date': '2025-12-17 17:24:49', 'seq_id': '106470481', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Aditya Birla Capital Limited has informed the Exchange regarding Allotment of 1375753  Shares.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 17:24:50', 'difference': '00:00:01', 'fileSize': '628.45 KB', 'attFileSize': '628.45 KB', 'hasXbrl': True}",0.0
ALKEM,NSE_CORP_ANN,Appointment,"Alkem Laboratories Limited has informed the Exchange regarding Appointment of Mr. Sunil Sawant as Senior Management Personnel of the company w.e.f. December 16, 2025.",,,"{'symbol': 'ALKEM', 'desc': 'Appointment', 'dt': '16122025111304', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_16122025111212_Reg30Appointmentofsunil_Dec25_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '16-Dec-2025 11:13:04', 'sort_date': '2025-12-16 11:13:04', 'seq_id': '106469176', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange regarding Appointment of Mr. Sunil Sawant as Senior Management Personnel of the company w.e.f. December 16, 2025.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 11:13:05', 'difference': '00:00:01', 'fileSize': '604.16 KB', 'attFileSize': '604.16 KB', 'hasXbrl': True}",0.0
ALKEM,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Alkem Laboratories Limited has informed the Exchange about Schedule of meet,,,"{'symbol': 'ALKEM', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '15122025172019', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_15122025171953_ScheduleofInvestorMeet_December_2025_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '15-Dec-2025 17:20:19', 'sort_date': '2025-12-15 17:20:19', 'seq_id': '106468504', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange about Schedule of meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 17:20:20', 'difference': '00:00:01', 'fileSize': '181.33 KB', 'attFileSize': '181.33 KB', 'hasXbrl': True}",0.0
ALKEM,NSE_CORP_ANN,Cessation,"Alkem Laboratories Limited has informed the Exchange regarding Cessation of Mr. Vijay Shetty as Senior Management Position  of the company w.e.f. December 12, 2025.",,,"{'symbol': 'ALKEM', 'desc': 'Cessation', 'dt': '12122025130317', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_12122025130252_Resignationintimation_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '12-Dec-2025 13:03:17', 'sort_date': '2025-12-12 13:03:17', 'seq_id': '106466963', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange regarding Cessation of Mr. Vijay Shetty as Senior Management Position  of the company w.e.f. December 12, 2025.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '12-Dec-2025 13:03:18', 'difference': '00:00:01', 'fileSize': '348.96 KB', 'attFileSize': '348.96 KB', 'hasXbrl': True}",0.0
ALKEM,NSE_CORP_ANN,Copy of Newspaper Publication,Alkem Laboratories Limited has informed the Exchange about Copy of Newspaper Publication,,,"{'symbol': 'ALKEM', 'desc': 'Copy of Newspaper Publication', 'dt': '12122025125409', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_12122025125314_Exchangeintimation_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '12-Dec-2025 12:54:09', 'sort_date': '2025-12-12 12:54:09', 'seq_id': '106466956', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange about Copy of Newspaper Publication', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '12-Dec-2025 12:54:10', 'difference': '00:00:01', 'fileSize': '7.46 MB', 'attFileSize': '7.46 MB', 'hasXbrl': True}",0.0
AMBER,NSE_CORP_ANN,General Updates,Amber Enterprises India Limited has informed the Exchange that the Company is planning to invest Rs. 500 Crore for expansion of its state-of-the-art Research & Development (R&D) Centre in Punjab.,,,"{'symbol': 'AMBER', 'desc': 'General Updates', 'dt': '18122025185331', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AMBER_18122025185257_SE_Intimation_Disclosure_FacilityExpansion_18122025.pdf', 'sm_name': 'Amber Enterprises India Limited', 'sm_isin': 'INE371P01015', 'an_dt': '18-Dec-2025 18:53:31', 'sort_date': '2025-12-18 18:53:31', 'seq_id': '106471622', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Amber Enterprises India Limited has informed the Exchange that the Company is planning to invest Rs. 500 Crore for expansion of its state-of-the-art Research & Development (R&D) Centre in Punjab.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 18:53:32', 'difference': '00:00:01', 'fileSize': '248.96 KB', 'attFileSize': '248.96 KB', 'hasXbrl': True}",0.0
ANGELONE,NSE_CORP_ANN,Trading Window,"Angel One Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'ANGELONE', 'desc': 'Trading Window', 'dt': '16122025171808', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ANGEL8896_16122025171729_IntimationBoardMeetingandearningscall16122025.pdf', 'sm_name': 'Angel One Limited', 'sm_isin': 'INE732I01013', 'an_dt': '16-Dec-2025 17:18:08', 'sort_date': '2025-12-16 17:18:08', 'seq_id': '106469489', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Angel One Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 17:18:09', 'difference': '00:00:01', 'fileSize': '543.32 KB', 'attFileSize': '543.32 KB', 'hasXbrl': True}",0.0
ASIANPAINT,NSE_CORP_ANN,Trading Window,"Asian Paints Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'ASIANPAINT', 'desc': 'Trading Window', 'dt': '15122025215439', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ASIANPAINT_15122025215419_SEintimationtradingwindowclosureDec25.pdf', 'sm_name': 'Asian Paints Limited', 'sm_isin': 'INE021A01018', 'an_dt': '15-Dec-2025 21:54:39', 'sort_date': '2025-12-15 21:54:39', 'seq_id': '106468703', 'smIndustry': 'Paints', 'orgid': None, 'attchmntText': 'Asian Paints Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 21:54:40', 'difference': '00:00:01', 'fileSize': '283.78 KB', 'attFileSize': '283.78 KB', 'hasXbrl': True}",0.0
AUROPHARMA,NSE_CORP_ANN,General Updates,"Aurobindo Pharma Limited has informed the Exchange about completion of US FDA Inspection at Unit-IV of APL Healthcare Limited, a wholly owned subsidiary of the Company",,,"{'symbol': 'AUROPHARMA', 'desc': 'General Updates', 'dt': '18122025100535', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AUROPHARMA_18122025100448_LtrToSEsAPLHCUnitVUSFDAinspection18122025.pdf', 'sm_name': 'Aurobindo Pharma Limited', 'sm_isin': 'INE406A01029', 'an_dt': '18-Dec-2025 10:05:35', 'sort_date': '2025-12-18 10:05:35', 'seq_id': '106471066', 'smIndustry': 'Pharmaceuticals', 'orgid': None, 'attchmntText': 'Aurobindo Pharma Limited has informed the Exchange about completion of US FDA Inspection at Unit-IV of APL Healthcare Limited, a wholly owned subsidiary of the Company', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 10:05:36', 'difference': '00:00:01', 'fileSize': '247.67 KB', 'attFileSize': '247.67 KB', 'hasXbrl': True}",0.0
AUROPHARMA,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Aurobindo Pharma Limited has informed the Exchange about Schedule of meet,,,"{'symbol': 'AUROPHARMA', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '15122025143953', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AUROPHARMA_15122025143928_LtrToSEsInvestorMeeBK15122025.pdf', 'sm_name': 'Aurobindo Pharma Limited', 'sm_isin': 'INE406A01029', 'an_dt': '15-Dec-2025 14:39:53', 'sort_date': '2025-12-15 14:39:53', 'seq_id': '106468336', 'smIndustry': 'Pharmaceuticals', 'orgid': None, 'attchmntText': 'Aurobindo Pharma Limited has informed the Exchange about Schedule of meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 14:39:54', 'difference': '00:00:01', 'fileSize': '216.17 KB', 'attFileSize': '216.17 KB', 'hasXbrl': True}",0.0
DMART,NSE_CORP_ANN,Updates,Avenue Supermarts Limited has informed the Exchange regarding 'Store Opening Intimation'.,,,"{'symbol': 'DMART', 'desc': 'Updates', 'dt': '14122025190121', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/DMART_14122025185936_ASLInitmationStoreOpening14122025.pdf', 'sm_name': 'Avenue Supermarts Limited', 'sm_isin': 'INE192R01011', 'an_dt': '14-Dec-2025 19:01:21', 'sort_date': '2025-12-14 19:01:21', 'seq_id': '106467899', 'smIndustry': None, 'orgid': None, 'attchmntText': ""Avenue Supermarts Limited has informed the Exchange regarding 'Store Opening Intimation'."", 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '14-Dec-2025 19:01:22', 'difference': '00:00:01', 'fileSize': '197.24 KB', 'attFileSize': '197.24 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,Change in Director(s),Axis Bank Limited has informed the Exchange regarding Change in Director(s) of the company.,,,"{'symbol': 'AXISBANK', 'desc': 'Change in Director(s)', 'dt': '18122025101244', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_18122025101018_SE_ID_appointmentSigned18122025.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '18-Dec-2025 10:12:44', 'sort_date': '2025-12-18 10:12:44', 'seq_id': '106471123', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding Change in Director(s) of the company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 10:12:45', 'difference': '00:00:01', 'fileSize': '166.81 KB', 'attFileSize': '166.81 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,ESOP/ESOS/ESPS,Axis Bank Limited has informed the Exchange regarding Allotment of 245902  Shares.,,,"{'symbol': 'AXISBANK', 'desc': 'ESOP/ESOS/ESPS', 'dt': '16122025201221', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_16122025201156_SE16122025Signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '16-Dec-2025 20:12:21', 'sort_date': '2025-12-16 20:12:21', 'seq_id': '106469667', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding Allotment of 245902  Shares.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 20:12:22', 'difference': '00:00:01', 'fileSize': '157.77 KB', 'attFileSize': '157.77 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Axis Bank Limited has informed the Exchange about Presentation,,,"{'symbol': 'AXISBANK', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '15122025200057', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_15122025200024_SEAnalystPresentation15122025Signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '15-Dec-2025 20:00:57', 'sort_date': '2025-12-15 20:00:57', 'seq_id': '106468660', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange about Presentation', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 20:00:59', 'difference': '00:00:02', 'fileSize': '164.36 KB', 'attFileSize': '164.36 KB', 'hasXbrl': True}",0.0
BSE,NSE_CORP_ANN,Change in Management,BSE Limited has informed the Exchange about re-designation of Key Management Personnel and Senior Management,,,"{'symbol': 'BSE', 'desc': 'Change in Management', 'dt': '17122025183537', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BSE1_17122025183508_NSEintimation.pdf', 'sm_name': 'BSE Limited', 'sm_isin': 'INE118H01025', 'an_dt': '17-Dec-2025 18:35:37', 'sort_date': '2025-12-17 18:35:37', 'seq_id': '106470586', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BSE Limited has informed the Exchange about re-designation of Key Management Personnel and Senior Management', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 18:35:38', 'difference': '00:00:01', 'fileSize': '938.97 KB', 'attFileSize': '938.97 KB', 'hasXbrl': True}",0.0
BSE,NSE_CORP_ANN,Outcome of Board Meeting,"BSE Limited has informed the Exchange regarding Outcome of Board Meeting held on December 17, 2025.",,,"{'symbol': 'BSE', 'desc': 'Outcome of Board Meeting', 'dt': '17122025183337', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BSE1_17122025183307_NSEintimation.pdf', 'sm_name': 'BSE Limited', 'sm_isin': 'INE118H01025', 'an_dt': '17-Dec-2025 18:33:37', 'sort_date': '2025-12-17 18:33:37', 'seq_id': '106470582', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BSE Limited has informed the Exchange regarding Outcome of Board Meeting held on December 17, 2025.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 18:33:38', 'difference': '00:00:01', 'fileSize': '938.97 KB', 'attFileSize': '938.97 KB', 'hasXbrl': True}",0.0
BSE,NSE_CORP_ANN,Action(s) taken or orders passed,BSE Limited has informed the Exchange about Action(s) taken or orders passed.,,,"{'symbol': 'BSE', 'desc': 'Action(s) taken or orders passed', 'dt': '17122025173509', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BSE1_17122025173302_NSEintimation.pdf', 'sm_name': 'BSE Limited', 'sm_isin': 'INE118H01025', 'an_dt': '17-Dec-2025 17:35:09', 'sort_date': '2025-12-17 17:35:09', 'seq_id': '106470501', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BSE Limited has informed the Exchange about Action(s) taken or orders passed.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 17:35:11', 'difference': '00:00:02', 'fileSize': '832.12 KB', 'attFileSize': '832.12 KB', 'hasXbrl': True}",0.0
