symbol,source,published_at,headline,summary,clean_text,event_type,is_routine,is_potentially_negative,impact_direction,severity_score,confidence_score,flag_reason,parser_version,human_label,human_comment,raw_id
MFSL,NSE_CORP_ANN,,Shareholders meeting,"Declaration of Postal Ballot Results with respect to Postal Ballot Notice dated November 11, 2025","Shareholders meeting Declaration of Postal Ballot Results with respect to Postal Ballot Notice dated November 11, 2025",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MAXHEALTH,NSE_CORP_ANN,,General Updates,Max Healthcare Institute Limited has informed the Exchange about General Updates,General Updates Max Healthcare Institute Limited has informed the Exchange about General Updates,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MAXHEALTH,NSE_CORP_ANN,,Press Release,"Max Healthcare Institute Limited has informed the Exchange regarding a press release dated December 18, 2025, titled ""Max Healthcare Announces Entry into Pune with a 450-Beds Hospital, Investment of over INR 1000 Cr"".","Press Release Max Healthcare Institute Limited has informed the Exchange regarding a press release dated December 18, 2025, titled ""Max Healthcare Announces Entry into Pune with a 450-Beds Hospital, Investment of over INR 1000 Cr"".",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MAXHEALTH,NSE_CORP_ANN,,Acquisition,Max Healthcare Institute Limited has informed the Exchange about Share Purchase Agreement to acquire equity stake in Yerawada Properties Private Limited and matters relating to setting up a approx. 450 bedded super speciality hospital in Pune,Acquisition Max Healthcare Institute Limited has informed the Exchange about Share Purchase Agreement to acquire equity stake in Yerawada Properties Private Limited and matters relating to setting up a approx. 450 bedded super speciality hospital in Pune,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MAXHEALTH,NSE_CORP_ANN,,Outcome of Board Meeting,"Max Healthcare Institute Limited has informed the Exchange regarding Board meeting held on December 18, 2025.","Outcome of Board Meeting Max Healthcare Institute Limited has informed the Exchange regarding Board meeting held on December 18, 2025.",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MAZDOCK,NSE_CORP_ANN,,Trading Window,"Mazagon Dock Shipbuilders Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Mazagon Dock Shipbuilders Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MPHASIS,NSE_CORP_ANN,,Trading Window,"MphasiS Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window MphasiS Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MUTHOOTFIN,NSE_CORP_ANN,,Trading Window,"Muthoot Finance Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Muthoot Finance Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NBCC,NSE_CORP_ANN,,Updates,"NBCC (India) Limited has informed the Exchange regarding 'Work order received by NBCC (India) Limited in the normal course of business, amounting to Rs. 179.37 crore (approx.) '.","Updates NBCC (India) Limited has informed the Exchange regarding 'Work order received by NBCC (India) Limited in the normal course of business, amounting to Rs. 179.37 crore (approx.) '.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NBCC,NSE_CORP_ANN,,Updates,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Orders received by NBCC (India) Limited in the ordinary course of business amounting to Rs. 345.04 Cr. approx.'.,Updates NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Orders received by NBCC (India) Limited in the ordinary course of business amounting to Rs. 345.04 Cr. approx.'.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NCC,NSE_CORP_ANN,,Change in Management,NCC Limited has informed the Exchange about change in Management,Change in Management NCC Limited has informed the Exchange about change in Management,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NHPC,NSE_CORP_ANN,,General Updates,NHPC Limited has informed the Exchange about General Update on commissioning of Subansiri Lower HE Project (2000 MW) of NHPC Limited,General Updates NHPC Limited has informed the Exchange about General Update on commissioning of Subansiri Lower HE Project (2000 MW) of NHPC Limited,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NHPC,NSE_CORP_ANN,,Updates,"NHPC Limited has informed the Exchange regarding 'Tripartite agreement between, new RTA, erstwhile RTA and NHPC Limited '.","Updates NHPC Limited has informed the Exchange regarding 'Tripartite agreement between, new RTA, erstwhile RTA and NHPC Limited '.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NHPC,NSE_CORP_ANN,,General Updates,NHPC Limited has informed the Exchange about General Updates on Subansiri Lower HE Project (2000 MW) of NHPC Limited,General Updates NHPC Limited has informed the Exchange about General Updates on Subansiri Lower HE Project (2000 MW) of NHPC Limited,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,Action(s) taken or orders passed,NTPC Limited has informed the Exchange about Action(s) taken or orders passed,Action(s) taken or orders passed NTPC Limited has informed the Exchange about Action(s) taken or orders passed,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,General Updates,NTPC Limited has informed the Exchange about declaration of COD of the fifth part capacity of 37.925 MW out of 300 MW Khavda Solar Energy Project under 450 MW Hybrid Tranche V Project  of NTPC Renewable Energy Limited,General Updates NTPC Limited has informed the Exchange about declaration of COD of the fifth part capacity of 37.925 MW out of 300 MW Khavda Solar Energy Project under 450 MW Hybrid Tranche V Project of NTPC Renewable Energy Limited,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,General Updates,NTPC Limited has informed the Exchange about declaration of COD of part capacity of 243.66 MW out of 1255 MW Khavda-I Solar PV Project under CPSU scheme Phase-II Tranche-III  in Gujarat of NTPC Renewable Energy Limited,General Updates NTPC Limited has informed the Exchange about declaration of COD of part capacity of 243.66 MW out of 1255 MW Khavda-I Solar PV Project under CPSU scheme Phase-II Tranche-III in Gujarat of NTPC Renewable Energy Limited,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,General Updates,"NTPC Limited has informed the Exchange about Declaration of Commercial Operation of Second & Last Part Capacity of 78 MW out of 245 MW at Plot-1 of NTPC Nokh Solar PV Project (3x245 MW) under CPSU Scheme Phase II, Tranche III","General Updates NTPC Limited has informed the Exchange about Declaration of Commercial Operation of Second & Last Part Capacity of 78 MW out of 245 MW at Plot-1 of NTPC Nokh Solar PV Project (3x245 MW) under CPSU Scheme Phase II, Tranche III",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NATIONALUM,NSE_CORP_ANN,,Trading Window,"National Aluminium Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window National Aluminium Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NESTLEIND,NSE_CORP_ANN,,Trading Window,"Nestle India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Nestle India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
OBEROIRLTY,NSE_CORP_ANN,,Reply to Clarification- Financial results,"The Exchange had sought clarification from Oberoi Realty Limited for the quarter ended 30-Sep-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   The response of the Company is enclosed.","Reply to Clarification- Financial results The Exchange had sought clarification from Oberoi Realty Limited for the quarter ended 30-Sep-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following: The response of the Company is enclosed.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
ONGC,NSE_CORP_ANN,,Press Release,"Oil & Natural Gas Corporation Limited has informed the Exchange regarding a press release dated December 18, 2025, titled ""ONGC Issues Public Notice Against Fraudulent Use of Its Name"".","Press Release Oil & Natural Gas Corporation Limited has informed the Exchange regarding a press release dated December 18, 2025, titled ""ONGC Issues Public Notice Against Fraudulent Use of Its Name"".",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
OIL,NSE_CORP_ANN,,Updates,Oil India Limited has informed the Exchange regarding 'Board comments on fine levied by the Exchange'.,Updates Oil India Limited has informed the Exchange regarding 'Board comments on fine levied by the Exchange'.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PAYTM,NSE_CORP_ANN,,Sale or disposal,One 97 Communications Limited has informed the Exchange about Change in Status - From Wholly Owned Step Down Subsidiary to Step Down Subsidiary of the Company,Sale or disposal One 97 Communications Limited has informed the Exchange about Change in Status - From Wholly Owned Step Down Subsidiary to Step Down Subsidiary of the Company,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PAYTM,NSE_CORP_ANN,,Incorporation,"One 97 Communications Limited has informed the Exchange about Incorporation of 2 (Two) overseas Step Down Wholly Owned Subsidiaries of the Company through Paytm Cloud Technologies Limited, a Wholly Owned Subsidiary of the Company","Incorporation One 97 Communications Limited has informed the Exchange about Incorporation of 2 (Two) overseas Step Down Wholly Owned Subsidiaries of the Company through Paytm Cloud Technologies Limited, a Wholly Owned Subsidiary of the Company",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PAYTM,NSE_CORP_ANN,,Granting/withdrawal/surrender/cancellation/suspension of key licenses/ regulatory approvals,"One 97 Communications Limited has informed the Exchange about General Update - Paytm Payments Services Limited receives RBI Authorisation for Offline and Cross-Border Payments, in addition to earlier authorisation for Online Payment Aggregation","Granting/withdrawal/surrender/cancellation/suspension of key licenses/ regulatory approvals One 97 Communications Limited has informed the Exchange about General Update - Paytm Payments Services Limited receives RBI Authorisation for Offline and Cross-Border Payments, in addition to earlier authorisation for Online Payment Aggregation",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
OFSS,NSE_CORP_ANN,,Updates,"Oracle Financial Services Software Limited has informed the Exchange regarding 'Allotment of 5,669  equity shares pursuant to the OFSS Stock Plan, 2014.'.","Updates Oracle Financial Services Software Limited has informed the Exchange regarding 'Allotment of 5,669 equity shares pursuant to the OFSS Stock Plan, 2014.'.",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PNBHOUSING,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,PNB Housing Finance Limited has informed the Exchange about Citi India Financial Tour 2025 Conference - Outcome,Analysts/Institutional Investor Meet/Con. Call Updates PNB Housing Finance Limited has informed the Exchange about Citi India Financial Tour 2025 Conference - Outcome,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PNBHOUSING,NSE_CORP_ANN,,Press Release,"PNB Housing Finance Limited has informed the Exchange regarding a press release dated December 18, 2025, titled ""Mr. Ajai Kumar Shukla assumes Charge as new MD & CEO of the Company "".","Press Release PNB Housing Finance Limited has informed the Exchange regarding a press release dated December 18, 2025, titled ""Mr. Ajai Kumar Shukla assumes Charge as new MD & CEO of the Company "".",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Persistent Systems Limited has informed the Exchange about Presentation,Analysts/Institutional Investor Meet/Con. Call Updates Persistent Systems Limited has informed the Exchange about Presentation,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Persistent Systems Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates Persistent Systems Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Persistent Systems Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates Persistent Systems Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,Press Release,"Persistent Systems Limited has informed the Exchange regarding a press release dated December 16, 2025, titled ""Persistent and DigitalOcean Announce Strategic Partnership to     Advance Accessible, Scalable and Secure AI"".","Press Release Persistent Systems Limited has informed the Exchange regarding a press release dated December 16, 2025, titled ""Persistent and DigitalOcean Announce Strategic Partnership to Advance Accessible, Scalable and Secure AI"".",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PIDILITIND,NSE_CORP_ANN,,Trading Window,"Pidilite Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Pidilite Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PPLPHARMA,NSE_CORP_ANN,,Copy of Newspaper Publication,Piramal Pharma Limited has informed the Exchange about newspaper advertisement confirming dispatch of the Notice of Postal Ballot,Copy of Newspaper Publication Piramal Pharma Limited has informed the Exchange about newspaper advertisement confirming dispatch of the Notice of Postal Ballot,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PPLPHARMA,NSE_CORP_ANN,,Shareholders meeting,Piramal Pharma Limited has informed the Exchange regarding Notice of Postal Ballot,Shareholders meeting Piramal Pharma Limited has informed the Exchange regarding Notice of Postal Ballot,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PPLPHARMA,NSE_CORP_ANN,,Shareholders meeting,Piramal Pharma Limited has informed the Exchange about Shareholders meeting,Shareholders meeting Piramal Pharma Limited has informed the Exchange about Shareholders meeting,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
POWERGRID,NSE_CORP_ANN,,General Updates,"Power Grid Corporation of India Limited has informed the Exchange about Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.","General Updates Power Grid Corporation of India Limited has informed the Exchange about Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
POWERGRID,NSE_CORP_ANN,,General Updates,Power Grid Corporation of India Limited has informed the Exchange about POWERGRID Khavda II-B Transmission Limited has successfully commissioned the Project.,General Updates Power Grid Corporation of India Limited has informed the Exchange about POWERGRID Khavda II-B Transmission Limited has successfully commissioned the Project.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
POWERGRID,NSE_CORP_ANN,,General Updates,Power Grid Corporation of India Limited has informed the Exchange about POWERGRID has successfully commissioned the Project.,General Updates Power Grid Corporation of India Limited has informed the Exchange about POWERGRID has successfully commissioned the Project.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
POWERGRID,NSE_CORP_ANN,,General Updates,Power Grid Corporation of India Limited has informed the Exchange about Investment approval by the Board of POWERGRID.,General Updates Power Grid Corporation of India Limited has informed the Exchange about Investment approval by the Board of POWERGRID.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RBLBANK,NSE_CORP_ANN,,Trading Window,"RBL Bank Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window RBL Bank Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RBLBANK,NSE_CORP_ANN,,Updates,RBL Bank Limited has informed the Exchange regarding 'Allotment of Securities under ESOP'.,Updates RBL Bank Limited has informed the Exchange regarding 'Allotment of Securities under ESOP'.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RBLBANK,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,RBL Bank Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates RBL Bank Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RBLBANK,NSE_CORP_ANN,,Credit Rating,RBL Bank Limited has informed the Exchange about Credit Rating,Credit Rating RBL Bank Limited has informed the Exchange about Credit Rating,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RECLTD,NSE_CORP_ANN,,General Updates,Intimation of incorporation of subsidiary company.,General Updates Intimation of incorporation of subsidiary company.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RECLTD,NSE_CORP_ANN,,General Updates,Intimation of incorporation of subsidiary company.,General Updates Intimation of incorporation of subsidiary company.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RECLTD,NSE_CORP_ANN,,General Updates,Intimation of incorporation of subsidiary company,General Updates Intimation of incorporation of subsidiary company,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RECLTD,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,REC Limited has informed the Exchange about Schedule of Analysts/ Institutional Investors meet.,Analysts/Institutional Investor Meet/Con. Call Updates REC Limited has informed the Exchange about Schedule of Analysts/ Institutional Investors meet.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RVNL,NSE_CORP_ANN,,Action(s) taken or orders passed,"Demand Notice received from the Office of the Deputy Commissioner DGSTO-1, Bengaluru,Karnataka","Action(s) taken or orders passed Demand Notice received from the Office of the Deputy Commissioner DGSTO-1, Bengaluru,Karnataka",OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_demand notice,v3.0,,,
RVNL,NSE_CORP_ANN,,Action(s) taken or orders passed,"Demand Notice received from the Office of the Assistant Commissioner (ST), Alwarpet, South-I, Chennai South, Tamil Nadu","Action(s) taken or orders passed Demand Notice received from the Office of the Assistant Commissioner (ST), Alwarpet, South-I, Chennai South, Tamil Nadu",OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_demand notice,v3.0,,,
RVNL,NSE_CORP_ANN,,Action(s) taken or orders passed,"Demand Notice received from the Office of the Senior Joint Commissioner, Large Taxpayer Unit, Corporate Division, Kolkata, West Bengal","Action(s) taken or orders passed Demand Notice received from the Office of the Senior Joint Commissioner, Large Taxpayer Unit, Corporate Division, Kolkata, West Bengal",OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_demand notice,v3.0,,,
RVNL,NSE_CORP_ANN,,Bagging/Receiving of orders/contracts,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015- Receipt of Letter of Award (LOA) from North Eastern Railway","Bagging/Receiving of orders/contracts Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015- Receipt of Letter of Award (LOA) from North Eastern Railway",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RELIANCE,NSE_CORP_ANN,,Other Restructuring,Cessation of Abraham & Thakore Private Limited as subsidiary of the Company,Other Restructuring Cessation of Abraham & Thakore Private Limited as subsidiary of the Company,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RELIANCE,NSE_CORP_ANN,,Updates,"Please find attached a media release by Reliance Consumer Products Limited, asubsidiary of the Company, titled  RELIANCE CONSUMER PRODUCTS ACQUIRESTAMIL NADU S HERITAGE NUTRITION BRAND  UDHAIYAM .","Updates Please find attached a media release by Reliance Consumer Products Limited, asubsidiary of the Company, titled RELIANCE CONSUMER PRODUCTS ACQUIRESTAMIL NADU S HERITAGE NUTRITION BRAND UDHAIYAM .",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,ESOP/ESOS/ESPS,SBI Cards and Payment Services Limited has informed the Exchange regarding Allotment of 29896  Shares.,ESOP/ESOS/ESPS SBI Cards and Payment Services Limited has informed the Exchange regarding Allotment of 29896 Shares.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates SBI Cards and Payment Services Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBILIFE,NSE_CORP_ANN,,General Updates,"Intimation under Regulation 30 read with Para A of Part A of Schedule III of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.","General Updates Intimation under Regulation 30 read with Para A of Part A of Schedule III of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBILIFE,NSE_CORP_ANN,,ESOP/ESOS/ESPS,"SBI Life Insurance Company Limited has informed the Exchange regarding Allotment of 124645 Equity Shares pursuant to ESOP through circular resolution of the Board Stakeholders' Relationship and Sustainability Committee passed on December 16, 2025.","ESOP/ESOS/ESPS SBI Life Insurance Company Limited has informed the Exchange regarding Allotment of 124645 Equity Shares pursuant to ESOP through circular resolution of the Board Stakeholders' Relationship and Sustainability Committee passed on December 16, 2025.",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SHREECEM,NSE_CORP_ANN,,Trading Window,"SHREE CEMENT LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window SHREE CEMENT LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SHREECEM,NSE_CORP_ANN,,Updates,SHREE CEMENT LIMITED has informed the Exchange regarding 'Order passed by GST Authority'.,Updates SHREE CEMENT LIMITED has informed the Exchange regarding 'Order passed by GST Authority'.,OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_order passed.*gst,v3.0,,,
SHREECEM,NSE_CORP_ANN,,Strikes/Lockouts/Disturbances,SHREE CEMENT LIMITED has informed the Exchange about strikes/lockouts/disturbances,Strikes/Lockouts/Disturbances SHREE CEMENT LIMITED has informed the Exchange about strikes/lockouts/disturbances,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SRF,NSE_CORP_ANN,,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,SRF Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company SRF Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_pendency.*litigation,v3.0,,,
SAMMAANCAP,NSE_CORP_ANN,,Updates,"Sammaan Capital Limited has informed the Exchange regarding 'Pursuant to Regulations 30 and 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that our Company has made timely payment of interest amount in respect of the following Secured Redeemable Non-convertible Debentures issued by our Company, through Public Issue, and listed on the Stock Exchange. For details, refer attachment.'.","Updates Sammaan Capital Limited has informed the Exchange regarding 'Pursuant to Regulations 30 and 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that our Company has made timely payment of interest amount in respect of the following Secured Redeemable Non-convertible Debentures issued by our Company, through Public Issue, and listed on the Stock Exchange. For details, refer attachment.'.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SAMMAANCAP,NSE_CORP_ANN,,Updates,"Sammaan Capital Limited has informed the Exchange regarding 'We hereby certify that our Company has made timely payment of interest amount in respect of the  Secured Redeemable Non-convertible Debentures issued by our Company, through Public Issue, and listed on the Stock Exchange.'.","Updates Sammaan Capital Limited has informed the Exchange regarding 'We hereby certify that our Company has made timely payment of interest amount in respect of the Secured Redeemable Non-convertible Debentures issued by our Company, through Public Issue, and listed on the Stock Exchange.'.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SAMMAANCAP,NSE_CORP_ANN,,News Verification,The Exchange has sought clarification from Sammaan Capital Limited with respect to recent news item captioned Sammaan Capital falls 5% from day's high as Delhi Police files fresh FIR in probe against ex-promoters..  The response from the Company is attached.,News Verification The Exchange has sought clarification from Sammaan Capital Limited with respect to recent news item captioned Sammaan Capital falls 5% from day's high as Delhi Police files fresh FIR in probe against ex-promoters.. The response from the Company is attached.,OTHER,False,True,NEGATIVE,8.0,0.95,PATTERN_MATCH_police.*fir,v3.0,,,
SAMMAANCAP,NSE_CORP_ANN,,News Verification,The Exchange has sought clarification from Sammaan Capital Limited with respect to recent news item captioned Sammaan Capital falls 5% from day's high as Delhi Police files fresh FIR in probe against ex-promoters..  The response from the Company is awaited.,News Verification The Exchange has sought clarification from Sammaan Capital Limited with respect to recent news item captioned Sammaan Capital falls 5% from day's high as Delhi Police files fresh FIR in probe against ex-promoters.. The response from the Company is awaited.,OTHER,False,True,NEGATIVE,8.0,0.95,PATTERN_MATCH_police.*fir,v3.0,,,
MOTHERSON,NSE_CORP_ANN,,Shareholders meeting,Samvardhana Motherson International Limited has submitted with Stock Exchange a copy of voting results and scrutinizer report to the postal ballot.,Shareholders meeting Samvardhana Motherson International Limited has submitted with Stock Exchange a copy of voting results and scrutinizer report to the postal ballot.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MOTHERSON,NSE_CORP_ANN,,General Updates,"Samvardhana Motherson International Limited has submitted with the Stock Exchange Investors Presentation with respect to acquisition disclosure dated December 22, 2025.","General Updates Samvardhana Motherson International Limited has submitted with the Stock Exchange Investors Presentation with respect to acquisition disclosure dated December 22, 2025.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
