symbol,source,published_at,headline,summary,clean_text,event_type,is_routine,is_potentially_negative,impact_direction,severity_score,confidence_score,flag_reason,parser_version,human_label,human_comment,raw_id
LODHA,NSE_CORP_ANN,,Allotment of Securities,"Lodha Developers Limited has informed the Exchange regarding allotment of 42630 securities pursuant to ESOP/ESPS at its meeting held on December 24, 2025","Allotment of Securities Lodha Developers Limited has informed the Exchange regarding allotment of 42630 securities pursuant to ESOP/ESPS at its meeting held on December 24, 2025",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
LODHA,NSE_CORP_ANN,,Trading Window,"Lodha Developers Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Lodha Developers Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
LUPIN,NSE_CORP_ANN,,Trading Window,"Lupin Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Lupin Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
M&M,NSE_CORP_ANN,,Trading Window,"Mahindra & Mahindra Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Mahindra & Mahindra Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
M&M,NSE_CORP_ANN,,Updates,Mahindra & Mahindra Limited has informed the Exchange regarding 'Transfer of Equity Shares by Mahindra & Mahindra Employees  Stock Option Trust to the Stock Option Grantees'.,Updates Mahindra & Mahindra Limited has informed the Exchange regarding 'Transfer of Equity Shares by Mahindra & Mahindra Employees Stock Option Trust to the Stock Option Grantees'.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MANAPPURAM,NSE_CORP_ANN,,Trading Window,"Manappuram Finance Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Manappuram Finance Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MANAPPURAM,NSE_CORP_ANN,,Change in Management,Manappuram Finance Limited has informed the Exchange about change in Management,Change in Management Manappuram Finance Limited has informed the Exchange about change in Management,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MANAPPURAM,NSE_CORP_ANN,,Outcome of Board Meeting,"Manappuram Finance Limited has informed the Exchange regarding Outcome of Board Meeting held on December 26, 2025.","Outcome of Board Meeting Manappuram Finance Limited has informed the Exchange regarding Outcome of Board Meeting held on December 26, 2025.",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MANKIND,NSE_CORP_ANN,,Trading Window,"Mankind Pharma Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Mankind Pharma Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MARUTI,NSE_CORP_ANN,,Trading Window,"Maruti Suzuki India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Maruti Suzuki India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MARUTI,NSE_CORP_ANN,,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","General Updates Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MFSL,NSE_CORP_ANN,,Trading Window,"Max Financial Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Max Financial Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MFSL,NSE_CORP_ANN,,Shareholders meeting,"Declaration of Postal Ballot Results with respect to Postal Ballot Notice dated November 11, 2025","Shareholders meeting Declaration of Postal Ballot Results with respect to Postal Ballot Notice dated November 11, 2025",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MAZDOCK,NSE_CORP_ANN,,Trading Window,"Mazagon Dock Shipbuilders Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Mazagon Dock Shipbuilders Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
MPHASIS,NSE_CORP_ANN,,Action(s) taken or orders passed,MphasiS Limited has informed the Exchange about Action(s) taken or orders passed,Action(s) taken or orders passed MphasiS Limited has informed the Exchange about Action(s) taken or orders passed,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
MPHASIS,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,MphasiS Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates MphasiS Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NBCC,NSE_CORP_ANN,,Updates,"NBCC (India) Limited has informed the Exchange regarding 'Settlement of land disputes between NBCC (India) Limited and the Government, NCT of Delhi (GNCTD)'.","Updates NBCC (India) Limited has informed the Exchange regarding 'Settlement of land disputes between NBCC (India) Limited and the Government, NCT of Delhi (GNCTD)'.",OTHER,False,True,WATCH,6.5,0.925,PATTERN_MATCH_dispute,v3.0,,,
NBCC,NSE_CORP_ANN,,Trading Window,"NBCC (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window NBCC (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NBCC,NSE_CORP_ANN,,Updates,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Memorandum of Understanding (MoU) between NBCC (India) Limited and the Board of Mumbai Port Authority'.,Updates NBCC (India) Limited has informed the Exchange regarding 'Intimation of Memorandum of Understanding (MoU) between NBCC (India) Limited and the Board of Mumbai Port Authority'.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NBCC,NSE_CORP_ANN,,Updates,NBCC (India) Limited has informed the Exchange regarding 'Intimation of purchase of land parcel in Dubai (UAE) '.,Updates NBCC (India) Limited has informed the Exchange regarding 'Intimation of purchase of land parcel in Dubai (UAE) '.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NBCC,NSE_CORP_ANN,,Change in Director(s),NBCC (India) Limited has informed the Exchange regarding Change in Director(s) of the company.,Change in Director(s) NBCC (India) Limited has informed the Exchange regarding Change in Director(s) of the company.,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NCC,NSE_CORP_ANN,,Copy of Newspaper Publication,NCC Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication NCC Limited has informed the Exchange about Copy of Newspaper Publication,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NCC,NSE_CORP_ANN,,Shareholders meeting,NCC Limited has informed the Exchange about Shareholders meeting,Shareholders meeting NCC Limited has informed the Exchange about Shareholders meeting,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NCC,NSE_CORP_ANN,,Trading Window,"NCC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window NCC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NHPC,NSE_CORP_ANN,,General Updates,NHPC Limited has informed the Exchange about General Update on commissioning of Subansiri Lower HE Project (2000 MW) of NHPC Limited,General Updates NHPC Limited has informed the Exchange about General Update on commissioning of Subansiri Lower HE Project (2000 MW) of NHPC Limited,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NMDC,NSE_CORP_ANN,,General Updates,NMDC Limited has informed the Exchange about General Updates - MoU with the Colorado School of Mines for Academic & Research Collaboration,General Updates NMDC Limited has informed the Exchange about General Updates - MoU with the Colorado School of Mines for Academic & Research Collaboration,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,General Updates,NTPC Limited has informed the Exchange about Declaration of Commercial Operation of Second & Last Part Capacity of 13 MW out of 23 MW of Solapur Solar PV Project at NTPC Solapur,General Updates NTPC Limited has informed the Exchange about Declaration of Commercial Operation of Second & Last Part Capacity of 13 MW out of 23 MW of Solapur Solar PV Project at NTPC Solapur,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,General Updates,NTPC Limited has informed the Exchange about declaration of COD of eighth part capacity of 69.04 MW out of 1255 MW Khavda-I Solar PV Project under CPSU scheme Phase-II Tranche-III  in Gujarat of NTPC Renewable Energy Limited,General Updates NTPC Limited has informed the Exchange about declaration of COD of eighth part capacity of 69.04 MW out of 1255 MW Khavda-I Solar PV Project under CPSU scheme Phase-II Tranche-III in Gujarat of NTPC Renewable Energy Limited,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,Trading Window,"NTPC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window NTPC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
NTPC,NSE_CORP_ANN,,General Updates,NTPC Limited has informed the Exchange about formation of joint venture company with EDF Power Solutions of India Private Limited and formation of a wholly owned subsidiary in Mauritius,General Updates NTPC Limited has informed the Exchange about formation of joint venture company with EDF Power Solutions of India Private Limited and formation of a wholly owned subsidiary in Mauritius,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
NATIONALUM,NSE_CORP_ANN,,Trading Window,"National Aluminium Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window National Aluminium Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
OBEROIRLTY,NSE_CORP_ANN,,Resignation,"Oberoi Realty Limited has informed the Exchange regarding Resignation of Mr Sameep Pathak as a senior management personnel of the company w.e.f. December 26, 2025.","Resignation Oberoi Realty Limited has informed the Exchange regarding Resignation of Mr Sameep Pathak as a senior management personnel of the company w.e.f. December 26, 2025.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
OBEROIRLTY,NSE_CORP_ANN,,Reply to Clarification- Financial results,"The Exchange had sought clarification from Oberoi Realty Limited for the quarter ended 30-Sep-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:  -1.Financial results submitted in XBRL with discrepancies   The response of the Company is enclosed.","Reply to Clarification- Financial results The Exchange had sought clarification from Oberoi Realty Limited for the quarter ended 30-Sep-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following: -1.Financial results submitted in XBRL with discrepancies The response of the Company is enclosed.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
OIL,NSE_CORP_ANN,,Trading Window,"Oil India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Oil India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PAYTM,NSE_CORP_ANN,,Sale or disposal,One 97 Communications Limited has informed the Exchange about Change in Status - From Wholly Owned Step Down Subsidiary to Step Down Subsidiary of the Company,Sale or disposal One 97 Communications Limited has informed the Exchange about Change in Status - From Wholly Owned Step Down Subsidiary to Step Down Subsidiary of the Company,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PAYTM,NSE_CORP_ANN,,Incorporation,"One 97 Communications Limited has informed the Exchange about Incorporation of 2 (Two) overseas Step Down Wholly Owned Subsidiaries of the Company through Paytm Cloud Technologies Limited, a Wholly Owned Subsidiary of the Company","Incorporation One 97 Communications Limited has informed the Exchange about Incorporation of 2 (Two) overseas Step Down Wholly Owned Subsidiaries of the Company through Paytm Cloud Technologies Limited, a Wholly Owned Subsidiary of the Company",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PGEL,NSE_CORP_ANN,,Trading Window,"PG Electroplast Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window PG Electroplast Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PIIND,NSE_CORP_ANN,,Trading Window,"PI Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window PI Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PNBHOUSING,NSE_CORP_ANN,,Trading Window,"PNB Housing Finance Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window PNB Housing Finance Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PNBHOUSING,NSE_CORP_ANN,,ESOP/ESOS/ESPS,"PNB Housing Finance Limited has informed the Exchange regarding Grant of 200,000 ESOPs and 32,508 RSUs.","ESOP/ESOS/ESPS PNB Housing Finance Limited has informed the Exchange regarding Grant of 200,000 ESOPs and 32,508 RSUs.",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PNBHOUSING,NSE_CORP_ANN,,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,PNB Housing Finance Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s),Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company PNB Housing Finance Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s),OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_pendency.*litigation,v3.0,,,
PAGEIND,NSE_CORP_ANN,,Trading Window,"Page Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Page Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PATANJALI,NSE_CORP_ANN,,Trading Window,"Patanjali Foods Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Patanjali Foods Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,Other Restructuring,Persistent Systems Limited has informed the Exchange about Other Restructuring,Other Restructuring Persistent Systems Limited has informed the Exchange about Other Restructuring,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,Trading Window,"Persistent Systems Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Persistent Systems Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,Persistent Systems Limited has informed the Exchange about Presentation,Analysts/Institutional Investor Meet/Con. Call Updates Persistent Systems Limited has informed the Exchange about Presentation,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PERSISTENT,NSE_CORP_ANN,,General Updates,Persistent Systems Limited has informed the Exchange about General Updates,General Updates Persistent Systems Limited has informed the Exchange about General Updates,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PIDILITIND,NSE_CORP_ANN,,Trading Window,"Pidilite Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Pidilite Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
POWERGRID,NSE_CORP_ANN,,Trading Window,"Power Grid Corporation of India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Power Grid Corporation of India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
PRESTIGE,NSE_CORP_ANN,,Press Release,"Prestige Estates Projects Limited has informed the Exchange regarding a press release dated December 22, 2025, titled  Prestige Group Strengthens Chennai Portfolio with 25-Acre Acquisition in Medavakkam "".","Press Release Prestige Estates Projects Limited has informed the Exchange regarding a press release dated December 22, 2025, titled Prestige Group Strengthens Chennai Portfolio with 25-Acre Acquisition in Medavakkam "".",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
PNB,NSE_CORP_ANN,,General Updates,Punjab National Bank has informed the Exchange about General Updates,General Updates Punjab National Bank has informed the Exchange about General Updates,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RBLBANK,NSE_CORP_ANN,,Analysts/Institutional Investor Meet/Con. Call Updates,RBL Bank Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates RBL Bank Limited has informed the Exchange about Schedule of meet,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RBLBANK,NSE_CORP_ANN,,Trading Window,"RBL Bank Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window RBL Bank Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RBLBANK,NSE_CORP_ANN,,Updates,RBL Bank Limited has informed the Exchange regarding 'Allotment of Securities under ESOP'.,Updates RBL Bank Limited has informed the Exchange regarding 'Allotment of Securities under ESOP'.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RECLTD,NSE_CORP_ANN,,General Updates,Intimation of incorporation of subsidiary companies.,General Updates Intimation of incorporation of subsidiary companies.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RECLTD,NSE_CORP_ANN,,Trading Window,"REC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window REC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RECLTD,NSE_CORP_ANN,,General Updates,Intimation of incorporation of subsidiary company.,General Updates Intimation of incorporation of subsidiary company.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RVNL,NSE_CORP_ANN,,Action(s) taken or orders passed,"Demand Notice received from the Office of the Deputy Commissioner Jurisdiction: BEGUMPETSTU3, Telangana State, Hyderabad","Action(s) taken or orders passed Demand Notice received from the Office of the Deputy Commissioner Jurisdiction: BEGUMPETSTU3, Telangana State, Hyderabad",OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_demand notice,v3.0,,,
RVNL,NSE_CORP_ANN,,Trading Window,"Rail Vikas Nigam Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Rail Vikas Nigam Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
RVNL,NSE_CORP_ANN,,Action(s) taken or orders passed,"Demand Notice received from the Office of the Assistant Commissioner Range-2, Division-1, Ahmedabad, Gujarat state","Action(s) taken or orders passed Demand Notice received from the Office of the Assistant Commissioner Range-2, Division-1, Ahmedabad, Gujarat state",OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_demand notice,v3.0,,,
RVNL,NSE_CORP_ANN,,Appointment,Rail Vikas Nigam Limited has informed the Exchange regarding Appointment of Mr. Saleem Ahmad as Chairman & Managing Director of the company w.e.f. 23.12.2025 (A/N).,Appointment Rail Vikas Nigam Limited has informed the Exchange regarding Appointment of Mr. Saleem Ahmad as Chairman & Managing Director of the company w.e.f. 23.12.2025 (A/N).,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RVNL,NSE_CORP_ANN,,Cessation,Rail Vikas Nigam Limited has informed the Exchange regarding Cessation of Mr. Sukhmal Chand Jain as Chairman & Managing Director of the company w.e.f. 23.12.2025 (A/N).,Cessation Rail Vikas Nigam Limited has informed the Exchange regarding Cessation of Mr. Sukhmal Chand Jain as Chairman & Managing Director of the company w.e.f. 23.12.2025 (A/N).,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RVNL,NSE_CORP_ANN,,Action(s) taken or orders passed,"Demand Notice received from the Office of the Deputy Commissioner DGSTO-1, Bengaluru,Karnataka","Action(s) taken or orders passed Demand Notice received from the Office of the Deputy Commissioner DGSTO-1, Bengaluru,Karnataka",OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_demand notice,v3.0,,,
RVNL,NSE_CORP_ANN,,Action(s) taken or orders passed,"Demand Notice received from the Office of the Assistant Commissioner (ST), Alwarpet, South-I, Chennai South, Tamil Nadu","Action(s) taken or orders passed Demand Notice received from the Office of the Assistant Commissioner (ST), Alwarpet, South-I, Chennai South, Tamil Nadu",OTHER,False,True,WATCH,7.5,0.95,PATTERN_MATCH_demand notice,v3.0,,,
RELIANCE,NSE_CORP_ANN,,Action(s) taken or orders passed,"Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 is attached.","Action(s) taken or orders passed Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 is attached.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
RELIANCE,NSE_CORP_ANN,,Credit Rating,Reliance Industries Limited has informed the Exchange about Credit Rating,Credit Rating Reliance Industries Limited has informed the Exchange about Credit Rating,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,Trading Window,"Sbi Cards And Payment Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window Sbi Cards And Payment Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBICARD,NSE_CORP_ANN,,ESOP/ESOS/ESPS,SBI Cards and Payment Services Limited has informed the Exchange regarding Allotment of 29896  Shares.,ESOP/ESOS/ESPS SBI Cards and Payment Services Limited has informed the Exchange regarding Allotment of 29896 Shares.,OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBILIFE,NSE_CORP_ANN,,General Updates,SBI Life Insurance Company Limited has informed the Exchange about General Updates,General Updates SBI Life Insurance Company Limited has informed the Exchange about General Updates,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBILIFE,NSE_CORP_ANN,,Trading Window,"SBI Life Insurance Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window SBI Life Insurance Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SBILIFE,NSE_CORP_ANN,,General Updates,"Intimation under Regulation 30 read with Para A of Part A of Schedule III of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.","General Updates Intimation under Regulation 30 read with Para A of Part A of Schedule III of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SHREECEM,NSE_CORP_ANN,,General Updates,"SHREE CEMENT LIMITED has informed the Exchange about receipt of GST Demand order from Deputy Commissioner, State Tax, Special Circle, Patna, Bihar","General Updates SHREE CEMENT LIMITED has informed the Exchange about receipt of GST Demand order from Deputy Commissioner, State Tax, Special Circle, Patna, Bihar",OTHER,False,True,WATCH,7.0,0.95,PATTERN_MATCH_gst.*order,v3.0,,,
SHREECEM,NSE_CORP_ANN,,Strikes/Lockouts/Disturbances,SHREE CEMENT LIMITED has informed the Exchange about strikes/lockouts/disturbances,Strikes/Lockouts/Disturbances SHREE CEMENT LIMITED has informed the Exchange about strikes/lockouts/disturbances,OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
SHREECEM,NSE_CORP_ANN,,Trading Window,"SHREE CEMENT LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","Trading Window SHREE CEMENT LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",OTHER,True,False,NEUTRAL,0.0,0.5,,v3.0,,,
SAMMAANCAP,NSE_CORP_ANN,,Updates,"Sammaan Capital Limited has informed the Exchange regarding 'Pursuant to Regulation 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that our Company has made timely payment of interest amount in respect of the following Secured Redeemable Non-convertible Debentures, issued by our Company, through Public Issue, and listed on the Stock Exchange'. For details,refer attachment.","Updates Sammaan Capital Limited has informed the Exchange regarding 'Pursuant to Regulation 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that our Company has made timely payment of interest amount in respect of the following Secured Redeemable Non-convertible Debentures, issued by our Company, through Public Issue, and listed on the Stock Exchange'. For details,refer attachment.",OTHER,False,False,NEUTRAL,0.0,0.5,,v3.0,,,
