symbol,source,headline,summary,published_at,nse_category,raw,score
EXIDEIND,NSE_CORP_ANN,General Updates,"Exide Industries Limited has informed the Exchange about further investment in Exide Energy Solutions Limited, wholly owned subsidiary of the Company.",,,"{'symbol': 'EXIDEIND', 'desc': 'General Updates', 'dt': '23122025110941', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/EXIDEIND_23122025110931_sdSE23122025.pdf', 'sm_name': 'Exide Industries Limited', 'sm_isin': 'INE302A01020', 'an_dt': '23-Dec-2025 11:09:41', 'sort_date': '2025-12-23 11:09:41', 'seq_id': '106474760', 'smIndustry': 'Auto Ancillaries', 'orgid': None, 'attchmntText': 'Exide Industries Limited has informed the Exchange about further investment in Exide Energy Solutions Limited, wholly owned subsidiary of the Company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 11:09:42', 'difference': '00:00:01', 'fileSize': '398.24 KB', 'attFileSize': '398.24 KB', 'hasXbrl': True}",0.0
EXIDEIND,NSE_CORP_ANN,Updates,"Exide Industries Limited has informed the Exchange regarding change in KMP of Exide Energy Solutions Limited, Wholly owned subsidiary of the Company.",,,"{'symbol': 'EXIDEIND', 'desc': 'Updates', 'dt': '23122025110357', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/EXIDEIND_23122025110325_sdSE23122025.pdf', 'sm_name': 'Exide Industries Limited', 'sm_isin': 'INE302A01020', 'an_dt': '23-Dec-2025 11:03:57', 'sort_date': '2025-12-23 11:03:57', 'seq_id': '106474743', 'smIndustry': 'Auto Ancillaries', 'orgid': None, 'attchmntText': 'Exide Industries Limited has informed the Exchange regarding change in KMP of Exide Energy Solutions Limited, Wholly owned subsidiary of the Company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 11:03:58', 'difference': '00:00:01', 'fileSize': '398.24 KB', 'attFileSize': '398.24 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,Updates,Fortis Healthcare Limited has informed the Exchange regarding 'Certificate of payment of interest to debenture holders'.,,,"{'symbol': 'FORTIS', 'desc': 'Updates', 'dt': '22122025191920', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_22122025191907_INTIMATIONFHL.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '22-Dec-2025 19:19:20', 'sort_date': '2025-12-22 19:19:20', 'seq_id': '106474205', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': ""Fortis Healthcare Limited has informed the Exchange regarding 'Certificate of payment of interest to debenture holders'."", 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 19:19:22', 'difference': '00:00:02', 'fileSize': '551.59 KB', 'attFileSize': '551.59 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,Trading Window,"Fortis Healthcare Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'FORTIS', 'desc': 'Trading Window', 'dt': '22122025153412', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_22122025153358_FHLINTIMATION3Q2025.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '22-Dec-2025 15:34:12', 'sort_date': '2025-12-22 15:34:12', 'seq_id': '106473872', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Fortis Healthcare Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 15:34:13', 'difference': '00:00:01', 'fileSize': '629.71 KB', 'attFileSize': '629.71 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,Press Release,"Fortis Healthcare Limited has informed the Exchange regarding a press release dated December 19, 2025, titled ""Attached "".",,,"{'symbol': 'FORTIS', 'desc': 'Press Release', 'dt': '20122025004633', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_20122025004623_FHLPRS.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '20-Dec-2025 00:46:33', 'sort_date': '2025-12-20 00:46:33', 'seq_id': '106472984', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Fortis Healthcare Limited has informed the Exchange regarding a press release dated December 19, 2025, titled ""Attached "".', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '20-Dec-2025 00:46:34', 'difference': '00:00:01', 'fileSize': '420.49 KB', 'attFileSize': '420.49 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,General Updates,Fortis Healthcare Limited has informed the Exchange about Signing of definitive agreements for acquisition of TMI Healthcare Private Limited,,,"{'symbol': 'FORTIS', 'desc': 'General Updates', 'dt': '20122025003854', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_20122025003846_FHL-STx_Intimation-S.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '20-Dec-2025 00:38:54', 'sort_date': '2025-12-20 00:38:54', 'seq_id': '106472983', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Fortis Healthcare Limited has informed the Exchange about Signing of definitive agreements for acquisition of TMI Healthcare Private Limited', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '20-Dec-2025 00:38:55', 'difference': '00:00:01', 'fileSize': '329.83 KB', 'attFileSize': '329.83 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,Change in Director(s),Fortis Healthcare Limited has informed the Exchange regarding Change in Director(s) of the company.,,,"{'symbol': 'FORTIS', 'desc': 'Change in Director(s)', 'dt': '19122025154715', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_19122025154659_IntimationFHLHarrisapp.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '19-Dec-2025 15:47:15', 'sort_date': '2025-12-19 15:47:15', 'seq_id': '106472390', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Fortis Healthcare Limited has informed the Exchange regarding Change in Director(s) of the company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 15:47:16', 'difference': '00:00:01', 'fileSize': '726.31 KB', 'attFileSize': '726.31 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,Resignation,"Fortis Healthcare Limited has informed the Exchange regarding Resignation of  Lim Tsin-Lin as Non- Executive Director of the company w.e.f. December 19, 2025 (close of Business Hours)",,,"{'symbol': 'FORTIS', 'desc': 'Resignation', 'dt': '19122025154137', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_19122025154124_IntimationFHLHarrisapp.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '19-Dec-2025 15:41:37', 'sort_date': '2025-12-19 15:41:37', 'seq_id': '106472385', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Fortis Healthcare Limited has informed the Exchange regarding Resignation of  Lim Tsin-Lin as Non- Executive Director of the company w.e.f. December 19, 2025 (close of Business Hours)', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 15:41:38', 'difference': '00:00:01', 'fileSize': '726.31 KB', 'attFileSize': '726.31 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,Appointment,"Fortis Healthcare Limited has informed the Exchange regarding Appointment of  Mr. Mohd Shahazwan Bin Mohd Harris as Other of the company w.e.f. December 19, 2025.",,,"{'symbol': 'FORTIS', 'desc': 'Appointment', 'dt': '19122025153756', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_19122025153559_IntimationFHLHarrisapp.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '19-Dec-2025 15:37:56', 'sort_date': '2025-12-19 15:37:56', 'seq_id': '106472381', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Fortis Healthcare Limited has informed the Exchange regarding Appointment of  Mr. Mohd Shahazwan Bin Mohd Harris as Other of the company w.e.f. December 19, 2025.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 15:37:57', 'difference': '00:00:01', 'fileSize': '726.31 KB', 'attFileSize': '726.31 KB', 'hasXbrl': True}",0.0
FORTIS,NSE_CORP_ANN,Copy of Newspaper Publication,"Newspaper clippings   Special Window for re-lodgement of transfer requests of physical shares.The newspaper clippings of the advertisement on the captioned subject published today i.e., December 17, 2025 in the columns of English daily  Financial Express , all editions and Punjabi daily  Rozana Spokesman , Mohali edition are enclosed for information and records.",,,"{'symbol': 'FORTIS', 'desc': 'Copy of Newspaper Publication', 'dt': '17122025194324', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/FORTIS_17122025194309_IntimationNewspaperclippings.pdf', 'sm_name': 'Fortis Healthcare Limited', 'sm_isin': 'INE061F01013', 'an_dt': '17-Dec-2025 19:43:24', 'sort_date': '2025-12-17 19:43:24', 'seq_id': '106470674', 'smIndustry': 'Miscellaneous', 'orgid': None, 'attchmntText': 'Newspaper clippings   Special Window for re-lodgement of transfer requests of physical shares.The newspaper clippings of the advertisement on the captioned subject published today i.e., December 17, 2025 in the columns of English daily  Financial Express , all editions and Punjabi daily  Rozana Spokesman , Mohali edition are enclosed for information and records.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 19:43:25', 'difference': '00:00:01', 'fileSize': '3.87 MB', 'attFileSize': '3.87 MB', 'hasXbrl': True}",0.0
GAIL,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,GAIL (India) Limited has informed the Exchange about Schedule of meet,,,"{'symbol': 'GAIL', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '16122025104326', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/Himanshugail_16122025104311_Schedule_Meet16122025.pdf', 'sm_name': 'GAIL (India) Limited', 'sm_isin': 'INE129A01019', 'an_dt': '16-Dec-2025 10:43:26', 'sort_date': '2025-12-16 10:43:26', 'seq_id': '106469115', 'smIndustry': 'Gas', 'orgid': None, 'attchmntText': 'GAIL (India) Limited has informed the Exchange about Schedule of meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 10:43:26', 'difference': '00:00:00', 'fileSize': '230.39 KB', 'attFileSize': '230.39 KB', 'hasXbrl': True}",0.0
GMRAIRPORT,NSE_CORP_ANN,Acquisition,"GMR AIRPORTS LIMITED has informed the Exchange about Intimation under Regulations 30 & 51 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 ( Listing Regulations )  Acquisition of equity stake in Delhi Duty Free Services Private Limited ( DDFS )",,,"{'symbol': 'GMRAIRPORT', 'desc': 'Acquisition', 'dt': '20122025212423', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GMRINFRA_20122025212104_STXIntimation_DDFS_Stake_Purchase.pdf', 'sm_name': 'GMR AIRPORTS LIMITED', 'sm_isin': 'INE776C01039', 'an_dt': '20-Dec-2025 21:24:23', 'sort_date': '2025-12-20 21:24:23', 'seq_id': '106473245', 'smIndustry': None, 'orgid': None, 'attchmntText': 'GMR AIRPORTS LIMITED has informed the Exchange about Intimation under Regulations 30 & 51 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 ( Listing Regulations )  Acquisition of equity stake in Delhi Duty Free Services Private Limited ( DDFS )', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '20-Dec-2025 21:24:24', 'difference': '00:00:01', 'fileSize': '464.22 KB', 'attFileSize': '464.22 KB', 'hasXbrl': True}",0.0
GMRAIRPORT,NSE_CORP_ANN,Credit Rating,GMR AIRPORTS LIMITED has informed the Exchange about Credit Rating,,,"{'symbol': 'GMRAIRPORT', 'desc': 'Credit Rating', 'dt': '20122025211706', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GMRINFRA_20122025211622_20122025-CREDITRATING.pdf', 'sm_name': 'GMR AIRPORTS LIMITED', 'sm_isin': 'INE776C01039', 'an_dt': '20-Dec-2025 21:17:06', 'sort_date': '2025-12-20 21:17:06', 'seq_id': '106473243', 'smIndustry': None, 'orgid': None, 'attchmntText': 'GMR AIRPORTS LIMITED has informed the Exchange about Credit Rating', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '20-Dec-2025 21:17:07', 'difference': '00:00:01', 'fileSize': '456.29 KB', 'attFileSize': '456.29 KB', 'hasXbrl': True}",0.0
GMRAIRPORT,NSE_CORP_ANN,Copy of Newspaper Publication,GMR AIRPORTS LIMITED has informed the Exchange about Intimation regarding Newspaper Publication for Notice of Postal Ballot,,,"{'symbol': 'GMRAIRPORT', 'desc': 'Copy of Newspaper Publication', 'dt': '18122025171323', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GMRINFRA_18122025170931_Postal_Ballot_Newspaper.pdf', 'sm_name': 'GMR AIRPORTS LIMITED', 'sm_isin': 'INE776C01039', 'an_dt': '18-Dec-2025 17:13:23', 'sort_date': '2025-12-18 17:13:23', 'seq_id': '106471496', 'smIndustry': None, 'orgid': None, 'attchmntText': 'GMR AIRPORTS LIMITED has informed the Exchange about Intimation regarding Newspaper Publication for Notice of Postal Ballot', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 17:13:24', 'difference': '00:00:01', 'fileSize': '4.79 MB', 'attFileSize': '4.79 MB', 'hasXbrl': True}",0.0
GMRAIRPORT,NSE_CORP_ANN,Shareholders meeting,GMR AIRPORTS LIMITED has informed the Exchange regarding Notice of Postal Ballot,,,"{'symbol': 'GMRAIRPORT', 'desc': 'Shareholders meeting', 'dt': '17122025172104', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GMRINFRA_17122025171646_Postal_Ballot_Intimation-final.pdf', 'sm_name': 'GMR AIRPORTS LIMITED', 'sm_isin': 'INE776C01039', 'an_dt': '17-Dec-2025 17:21:04', 'sort_date': '2025-12-17 17:21:04', 'seq_id': '106470474', 'smIndustry': None, 'orgid': None, 'attchmntText': 'GMR AIRPORTS LIMITED has informed the Exchange regarding Notice of Postal Ballot', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 17:21:05', 'difference': '00:00:01', 'fileSize': '1.22 MB', 'attFileSize': '1.22 MB', 'hasXbrl': True}",0.0
GMRAIRPORT,NSE_CORP_ANN,Resignation,GMR AIRPORTS LIMITED has informed the Exchange regarding Intimation regarding Resignation of Alternate Director of the Company,,,"{'symbol': 'GMRAIRPORT', 'desc': 'Resignation', 'dt': '16122025232611', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GMRINFRA_16122025232413_STX-Intimation-of-Resignation-of-Director-Mr-Antoine.pdf', 'sm_name': 'GMR AIRPORTS LIMITED', 'sm_isin': 'INE776C01039', 'an_dt': '16-Dec-2025 23:26:11', 'sort_date': '2025-12-16 23:26:11', 'seq_id': '106469889', 'smIndustry': None, 'orgid': None, 'attchmntText': 'GMR AIRPORTS LIMITED has informed the Exchange regarding Intimation regarding Resignation of Alternate Director of the Company', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 23:26:11', 'difference': '00:00:00', 'fileSize': '458.58 KB', 'attFileSize': '458.58 KB', 'hasXbrl': True}",0.0
GLENMARK,NSE_CORP_ANN,Press Release,"Glenmark Pharmaceuticals Limited has informed the Exchange regarding a press release dated December 23, 2025, titled ""Glenmark Pharmaceuticals Inc., USA launches Epinephrine Injection USP,30 mg/30 mL (1 mg/mL) Multiple-Dose Vial"".",,,"{'symbol': 'GLENMARK', 'desc': 'Press Release', 'dt': '23122025084244', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GLENMARK_23122025084228_PR23122025_signed.pdf', 'sm_name': 'Glenmark Pharmaceuticals Limited', 'sm_isin': 'INE935A01035', 'an_dt': '23-Dec-2025 08:42:44', 'sort_date': '2025-12-23 08:42:44', 'seq_id': '106474527', 'smIndustry': 'Pharmaceuticals', 'orgid': None, 'attchmntText': 'Glenmark Pharmaceuticals Limited has informed the Exchange regarding a press release dated December 23, 2025, titled ""Glenmark Pharmaceuticals Inc., USA launches Epinephrine Injection USP,30 mg/30 mL (1 mg/mL) Multiple-Dose Vial"".', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '23-Dec-2025 08:42:45', 'difference': '00:00:01', 'fileSize': '481.44 KB', 'attFileSize': '481.44 KB', 'hasXbrl': True}",0.0
GRASIM,NSE_CORP_ANN,General Updates,Change In Senior Management Personnel of the Company,,,"{'symbol': 'GRASIM', 'desc': 'General Updates', 'dt': '19122025175745', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GRASIM_19122025175653_SEIntimationChangeInSMP.pdf', 'sm_name': 'Grasim Industries Limited', 'sm_isin': 'INE047A01013', 'an_dt': '19-Dec-2025 17:57:45', 'sort_date': '2025-12-19 17:57:45', 'seq_id': '106472566', 'smIndustry': 'Cement And Cement Products', 'orgid': None, 'attchmntText': 'Change In Senior Management Personnel of the Company', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 17:57:46', 'difference': '00:00:01', 'fileSize': '407.64 KB', 'attFileSize': '407.64 KB', 'hasXbrl': True}",0.0
GRASIM,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Intimation of schedule of Analysts / Institutional Investor Meet,,,"{'symbol': 'GRASIM', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '19122025161450', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/GRASIM_19122025161439_SEIntimation.pdf', 'sm_name': 'Grasim Industries Limited', 'sm_isin': 'INE047A01013', 'an_dt': '19-Dec-2025 16:14:50', 'sort_date': '2025-12-19 16:14:50', 'seq_id': '106472426', 'smIndustry': 'Cement And Cement Products', 'orgid': None, 'attchmntText': 'Intimation of schedule of Analysts / Institutional Investor Meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 16:14:51', 'difference': '00:00:01', 'fileSize': '177.69 KB', 'attFileSize': '177.69 KB', 'hasXbrl': True}",0.0
HCLTECH,NSE_CORP_ANN,Press Release,"HCL Technologies Limited has informed the Exchange regarding a press release dated December 22, 2025, titled ""Release    HCLSoftware to Acquire Jaspersoft from Cloud Software Group. "".",,,"{'symbol': 'HCLTECH', 'desc': 'Press Release', 'dt': '22122025232749', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/HCLTECH_22122025232738_StockIntimationLetter.pdf', 'sm_name': 'HCL Technologies Limited', 'sm_isin': 'INE860A01027', 'an_dt': '22-Dec-2025 23:27:49', 'sort_date': '2025-12-22 23:27:49', 'seq_id': '106474442', 'smIndustry': 'Computers - Software', 'orgid': None, 'attchmntText': 'HCL Technologies Limited has informed the Exchange regarding a press release dated December 22, 2025, titled ""Release    HCLSoftware to Acquire Jaspersoft from Cloud Software Group. "".', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 23:27:50', 'difference': '00:00:01', 'fileSize': '601.44 KB', 'attFileSize': '601.44 KB', 'hasXbrl': True}",0.0
HCLTECH,NSE_CORP_ANN,Acquisition,HCL Technologies Limited has informed the Exchange about Acquisition,,,"{'symbol': 'HCLTECH', 'desc': 'Acquisition', 'dt': '22122025232204', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/HCLTECH_22122025232151_StockIntimationLetter.pdf', 'sm_name': 'HCL Technologies Limited', 'sm_isin': 'INE860A01027', 'an_dt': '22-Dec-2025 23:22:04', 'sort_date': '2025-12-22 23:22:04', 'seq_id': '106474435', 'smIndustry': 'Computers - Software', 'orgid': None, 'attchmntText': 'HCL Technologies Limited has informed the Exchange about Acquisition', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 23:22:05', 'difference': '00:00:01', 'fileSize': '601.44 KB', 'attFileSize': '601.44 KB', 'hasXbrl': True}",0.0
HCLTECH,NSE_CORP_ANN,Trading Window,"HCL Technologies Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'HCLTECH', 'desc': 'Trading Window', 'dt': '19122025185608', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/HCLTECH_19122025185556_TWclosingintimation.pdf', 'sm_name': 'HCL Technologies Limited', 'sm_isin': 'INE860A01027', 'an_dt': '19-Dec-2025 18:56:08', 'sort_date': '2025-12-19 18:56:08', 'seq_id': '106472663', 'smIndustry': 'Computers - Software', 'orgid': None, 'attchmntText': 'HCL Technologies Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 18:56:09', 'difference': '00:00:01', 'fileSize': '402.17 KB', 'attFileSize': '402.17 KB', 'hasXbrl': True}",0.0
HCLTECH,NSE_CORP_ANN,Updates,HCL Technologies Limited has informed the Exchange regarding ''Release    HCLTech recognized as a Leader in the 2025 Gartner® Magic Quadrant  for Data Center Outsourcing Services,,,"{'symbol': 'HCLTECH', 'desc': 'Updates', 'dt': '19122025150254', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/HCLTECH_19122025150136_Release19December2025.pdf', 'sm_name': 'HCL Technologies Limited', 'sm_isin': 'INE860A01027', 'an_dt': '19-Dec-2025 15:02:54', 'sort_date': '2025-12-19 15:02:54', 'seq_id': '106472349', 'smIndustry': 'Computers - Software', 'orgid': None, 'attchmntText': ""HCL Technologies Limited has informed the Exchange regarding ''Release    HCLTech recognized as a Leader in the 2025 Gartner® Magic Quadrant  for Data Center Outsourcing Services"", 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 15:02:55', 'difference': '00:00:01', 'fileSize': '428.51 KB', 'attFileSize': '428.51 KB', 'hasXbrl': True}",0.0
HDFCBANK,NSE_CORP_ANN,ESOP/ESOS/ESPS,HDFC Bank Limited has informed the Exchange regarding Allotment of 2066610  Shares.,,,"{'symbol': 'HDFCBANK', 'desc': 'ESOP/ESOS/ESPS', 'dt': '18122025160934', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/HDFCBANK_18122025160703_SELetterESOP18122025.pdf', 'sm_name': 'HDFC Bank Limited', 'sm_isin': 'INE040A01018', 'an_dt': '18-Dec-2025 16:09:34', 'sort_date': '2025-12-18 16:09:34', 'seq_id': '106471419', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'HDFC Bank Limited has informed the Exchange regarding Allotment of 2066610  Shares.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 16:09:35', 'difference': '00:00:01', 'fileSize': '561.87 KB', 'attFileSize': '561.87 KB', 'hasXbrl': True}",0.0
HDFCBANK,NSE_CORP_ANN,Copy of Newspaper Publication,HDFC Bank Limited has informed the Exchange about Copy of Newspaper Publication,,,"{'symbol': 'HDFCBANK', 'desc': 'Copy of Newspaper Publication', 'dt': '18122025154934', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/HDFCBANK_18122025154856_SEintimation_Newspaperadv.pdf', 'sm_name': 'HDFC Bank Limited', 'sm_isin': 'INE040A01018', 'an_dt': '18-Dec-2025 15:49:34', 'sort_date': '2025-12-18 15:49:34', 'seq_id': '106471401', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'HDFC Bank Limited has informed the Exchange about Copy of Newspaper Publication', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 15:49:34', 'difference': '00:00:00', 'fileSize': '900.08 KB', 'attFileSize': '900.08 KB', 'hasXbrl': True}",0.0
HDFCLIFE,NSE_CORP_ANN,General Updates,HDFC Life Insurance Company Limited has informed the Exchange about the allotment of 769885 securities pursuant to ESOP/ESPS,,,"{'symbol': 'HDFCLIFE', 'desc': 'General Updates', 'dt': '17122025161532', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/PRASAD_17122025161500_ESOPSEIntimationDecembersigned.pdf', 'sm_name': 'HDFC Life Insurance Company Limited', 'sm_isin': 'INE795G01014', 'an_dt': '17-Dec-2025 16:15:32', 'sort_date': '2025-12-17 16:15:32', 'seq_id': '106470401', 'smIndustry': None, 'orgid': None, 'attchmntText': 'HDFC Life Insurance Company Limited has informed the Exchange about the allotment of 769885 securities pursuant to ESOP/ESPS', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 16:15:33', 'difference': '00:00:01', 'fileSize': '256.59 KB', 'attFileSize': '256.59 KB', 'hasXbrl': True}",0.0
HFCL,NSE_CORP_ANN,Trading Window,"HFCL Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'HFCL', 'desc': 'Trading Window', 'dt': '22122025210305', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AHMED_22122025210247_HFCL_STX_22122025_Second_Half.pdf', 'sm_name': 'HFCL Limited', 'sm_isin': 'INE548A01028', 'an_dt': '22-Dec-2025 21:03:05', 'sort_date': '2025-12-22 21:03:05', 'seq_id': '106474247', 'smIndustry': 'Telecommunication - Equipment', 'orgid': None, 'attchmntText': 'HFCL Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 21:03:07', 'difference': '00:00:02', 'fileSize': '355.25 KB', 'attFileSize': '355.25 KB', 'hasXbrl': True}",0.0
HFCL,NSE_CORP_ANN,Updates,"HFCL Limited has informed the Exchange regarding 'Outcome of Fund Raising Committee Meeting of Directors held on today i.e. December 22, 2025'.",,,"{'symbol': 'HFCL', 'desc': 'Updates', 'dt': '22122025205036', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AHMED_22122025205023_HFCL_STX_22122025_Second_Half.pdf', 'sm_name': 'HFCL Limited', 'sm_isin': 'INE548A01028', 'an_dt': '22-Dec-2025 20:50:36', 'sort_date': '2025-12-22 20:50:36', 'seq_id': '106474243', 'smIndustry': 'Telecommunication - Equipment', 'orgid': None, 'attchmntText': ""HFCL Limited has informed the Exchange regarding 'Outcome of Fund Raising Committee Meeting of Directors held on today i.e. December 22, 2025'."", 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 20:50:37', 'difference': '00:00:01', 'fileSize': '355.25 KB', 'attFileSize': '355.25 KB', 'hasXbrl': True}",0.0
HAVELLS,NSE_CORP_ANN,Trading Window,"Havells India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'HAVELLS', 'desc': 'Trading Window', 'dt': '22122025173614', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/HAVELLS1_22122025173605_signed_Closure_of_Trading_Window_Q3.pdf', 'sm_name': 'Havells India Limited', 'sm_isin': 'INE176B01018', 'an_dt': '22-Dec-2025 17:36:14', 'sort_date': '2025-12-22 17:36:14', 'seq_id': '106474058', 'smIndustry': 'Electrical Equipment', 'orgid': None, 'attchmntText': 'Havells India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '22-Dec-2025 17:36:15', 'difference': '00:00:01', 'fileSize': '732.81 KB', 'attFileSize': '732.81 KB', 'hasXbrl': True}",0.0
