symbol,source,headline,summary,published_at,nse_category,raw,score
ALKEM,NSE_CORP_ANN,Appointment,"Alkem Laboratories Limited has informed the Exchange regarding Appointment of Mr. Sunil Sawant as Senior Management Personnel of the company w.e.f. December 16, 2025.",,,"{'symbol': 'ALKEM', 'desc': 'Appointment', 'dt': '16122025111304', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_16122025111212_Reg30Appointmentofsunil_Dec25_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '16-Dec-2025 11:13:04', 'sort_date': '2025-12-16 11:13:04', 'seq_id': '106469176', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange regarding Appointment of Mr. Sunil Sawant as Senior Management Personnel of the company w.e.f. December 16, 2025.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 11:13:05', 'difference': '00:00:01', 'fileSize': '604.16 KB', 'attFileSize': '604.16 KB', 'hasXbrl': True}",0.0
ALKEM,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Alkem Laboratories Limited has informed the Exchange about Schedule of meet,,,"{'symbol': 'ALKEM', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '15122025172019', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ALKEM_15122025171953_ScheduleofInvestorMeet_December_2025_Signed.pdf', 'sm_name': 'Alkem Laboratories Limited', 'sm_isin': 'INE540L01014', 'an_dt': '15-Dec-2025 17:20:19', 'sort_date': '2025-12-15 17:20:19', 'seq_id': '106468504', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Alkem Laboratories Limited has informed the Exchange about Schedule of meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 17:20:20', 'difference': '00:00:01', 'fileSize': '181.33 KB', 'attFileSize': '181.33 KB', 'hasXbrl': True}",0.0
AMBER,NSE_CORP_ANN,General Updates,Amber Enterprises India Limited has informed the Exchange that the Company is planning to invest Rs. 500 Crore for expansion of its state-of-the-art Research & Development (R&D) Centre in Punjab.,,,"{'symbol': 'AMBER', 'desc': 'General Updates', 'dt': '18122025185331', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AMBER_18122025185257_SE_Intimation_Disclosure_FacilityExpansion_18122025.pdf', 'sm_name': 'Amber Enterprises India Limited', 'sm_isin': 'INE371P01015', 'an_dt': '18-Dec-2025 18:53:31', 'sort_date': '2025-12-18 18:53:31', 'seq_id': '106471622', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Amber Enterprises India Limited has informed the Exchange that the Company is planning to invest Rs. 500 Crore for expansion of its state-of-the-art Research & Development (R&D) Centre in Punjab.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 18:53:32', 'difference': '00:00:01', 'fileSize': '248.96 KB', 'attFileSize': '248.96 KB', 'hasXbrl': True}",0.0
ANGELONE,NSE_CORP_ANN,Trading Window,"Angel One Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'ANGELONE', 'desc': 'Trading Window', 'dt': '16122025171808', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ANGEL8896_16122025171729_IntimationBoardMeetingandearningscall16122025.pdf', 'sm_name': 'Angel One Limited', 'sm_isin': 'INE732I01013', 'an_dt': '16-Dec-2025 17:18:08', 'sort_date': '2025-12-16 17:18:08', 'seq_id': '106469489', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Angel One Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 17:18:09', 'difference': '00:00:01', 'fileSize': '543.32 KB', 'attFileSize': '543.32 KB', 'hasXbrl': True}",0.0
ASIANPAINT,NSE_CORP_ANN,Trading Window,"Asian Paints Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,"{'symbol': 'ASIANPAINT', 'desc': 'Trading Window', 'dt': '15122025215439', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/ASIANPAINT_15122025215419_SEintimationtradingwindowclosureDec25.pdf', 'sm_name': 'Asian Paints Limited', 'sm_isin': 'INE021A01018', 'an_dt': '15-Dec-2025 21:54:39', 'sort_date': '2025-12-15 21:54:39', 'seq_id': '106468703', 'smIndustry': 'Paints', 'orgid': None, 'attchmntText': 'Asian Paints Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 21:54:40', 'difference': '00:00:01', 'fileSize': '283.78 KB', 'attFileSize': '283.78 KB', 'hasXbrl': True}",0.0
AUROPHARMA,NSE_CORP_ANN,General Updates,"Aurobindo Pharma Limited has informed the Exchange about completion of US FDA Inspection at Unit-IV of APL Healthcare Limited, a wholly owned subsidiary of the Company",,,"{'symbol': 'AUROPHARMA', 'desc': 'General Updates', 'dt': '18122025100535', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AUROPHARMA_18122025100448_LtrToSEsAPLHCUnitVUSFDAinspection18122025.pdf', 'sm_name': 'Aurobindo Pharma Limited', 'sm_isin': 'INE406A01029', 'an_dt': '18-Dec-2025 10:05:35', 'sort_date': '2025-12-18 10:05:35', 'seq_id': '106471066', 'smIndustry': 'Pharmaceuticals', 'orgid': None, 'attchmntText': 'Aurobindo Pharma Limited has informed the Exchange about completion of US FDA Inspection at Unit-IV of APL Healthcare Limited, a wholly owned subsidiary of the Company', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 10:05:36', 'difference': '00:00:01', 'fileSize': '247.67 KB', 'attFileSize': '247.67 KB', 'hasXbrl': True}",0.0
AUROPHARMA,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Aurobindo Pharma Limited has informed the Exchange about Schedule of meet,,,"{'symbol': 'AUROPHARMA', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '15122025143953', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AUROPHARMA_15122025143928_LtrToSEsInvestorMeeBK15122025.pdf', 'sm_name': 'Aurobindo Pharma Limited', 'sm_isin': 'INE406A01029', 'an_dt': '15-Dec-2025 14:39:53', 'sort_date': '2025-12-15 14:39:53', 'seq_id': '106468336', 'smIndustry': 'Pharmaceuticals', 'orgid': None, 'attchmntText': 'Aurobindo Pharma Limited has informed the Exchange about Schedule of meet', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 14:39:54', 'difference': '00:00:01', 'fileSize': '216.17 KB', 'attFileSize': '216.17 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,Shareholders meeting,Axis Bank Limited has informed the Exchange regarding Notice of Postal Ballot,,,"{'symbol': 'AXISBANK', 'desc': 'Shareholders meeting', 'dt': '19122025093836', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_19122025093718_SEintimationPostalBallot19122025-signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '19-Dec-2025 09:38:36', 'sort_date': '2025-12-19 09:38:36', 'seq_id': '106472025', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding Notice of Postal Ballot', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 09:38:37', 'difference': '00:00:01', 'fileSize': '429.06 KB', 'attFileSize': '429.06 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,Change in Director(s),Axis Bank Limited has informed the Exchange regarding Change in Director(s) of the company.,,,"{'symbol': 'AXISBANK', 'desc': 'Change in Director(s)', 'dt': '18122025101244', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_18122025101018_SE_ID_appointmentSigned18122025.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '18-Dec-2025 10:12:44', 'sort_date': '2025-12-18 10:12:44', 'seq_id': '106471123', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding Change in Director(s) of the company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 10:12:45', 'difference': '00:00:01', 'fileSize': '166.81 KB', 'attFileSize': '166.81 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,ESOP/ESOS/ESPS,Axis Bank Limited has informed the Exchange regarding Allotment of 245902  Shares.,,,"{'symbol': 'AXISBANK', 'desc': 'ESOP/ESOS/ESPS', 'dt': '16122025201221', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_16122025201156_SE16122025Signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '16-Dec-2025 20:12:21', 'sort_date': '2025-12-16 20:12:21', 'seq_id': '106469667', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange regarding Allotment of 245902  Shares.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 20:12:22', 'difference': '00:00:01', 'fileSize': '157.77 KB', 'attFileSize': '157.77 KB', 'hasXbrl': True}",0.0
AXISBANK,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,Axis Bank Limited has informed the Exchange about Presentation,,,"{'symbol': 'AXISBANK', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '15122025200057', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/AXISBANK1_15122025200024_SEAnalystPresentation15122025Signed.pdf', 'sm_name': 'Axis Bank Limited', 'sm_isin': 'INE238A01026', 'an_dt': '15-Dec-2025 20:00:57', 'sort_date': '2025-12-15 20:00:57', 'seq_id': '106468660', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Axis Bank Limited has informed the Exchange about Presentation', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 20:00:59', 'difference': '00:00:02', 'fileSize': '164.36 KB', 'attFileSize': '164.36 KB', 'hasXbrl': True}",0.0
BSE,NSE_CORP_ANN,Change in Management,BSE Limited has informed the Exchange about re-designation of Key Management Personnel and Senior Management,,,"{'symbol': 'BSE', 'desc': 'Change in Management', 'dt': '17122025183537', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BSE1_17122025183508_NSEintimation.pdf', 'sm_name': 'BSE Limited', 'sm_isin': 'INE118H01025', 'an_dt': '17-Dec-2025 18:35:37', 'sort_date': '2025-12-17 18:35:37', 'seq_id': '106470586', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BSE Limited has informed the Exchange about re-designation of Key Management Personnel and Senior Management', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 18:35:38', 'difference': '00:00:01', 'fileSize': '938.97 KB', 'attFileSize': '938.97 KB', 'hasXbrl': True}",0.0
BSE,NSE_CORP_ANN,Outcome of Board Meeting,"BSE Limited has informed the Exchange regarding Outcome of Board Meeting held on December 17, 2025.",,,"{'symbol': 'BSE', 'desc': 'Outcome of Board Meeting', 'dt': '17122025183337', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BSE1_17122025183307_NSEintimation.pdf', 'sm_name': 'BSE Limited', 'sm_isin': 'INE118H01025', 'an_dt': '17-Dec-2025 18:33:37', 'sort_date': '2025-12-17 18:33:37', 'seq_id': '106470582', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BSE Limited has informed the Exchange regarding Outcome of Board Meeting held on December 17, 2025.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 18:33:38', 'difference': '00:00:01', 'fileSize': '938.97 KB', 'attFileSize': '938.97 KB', 'hasXbrl': True}",0.0
BSE,NSE_CORP_ANN,Action(s) taken or orders passed,BSE Limited has informed the Exchange about Action(s) taken or orders passed.,,,"{'symbol': 'BSE', 'desc': 'Action(s) taken or orders passed', 'dt': '17122025173509', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BSE1_17122025173302_NSEintimation.pdf', 'sm_name': 'BSE Limited', 'sm_isin': 'INE118H01025', 'an_dt': '17-Dec-2025 17:35:09', 'sort_date': '2025-12-17 17:35:09', 'seq_id': '106470501', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BSE Limited has informed the Exchange about Action(s) taken or orders passed.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '17-Dec-2025 17:35:11', 'difference': '00:00:02', 'fileSize': '832.12 KB', 'attFileSize': '832.12 KB', 'hasXbrl': True}",0.0
BSE,NSE_CORP_ANN,Change in Director(s),BSE Limited has informed the Exchange regarding Change in Director(s) of the company.,,,"{'symbol': 'BSE', 'desc': 'Change in Director(s)', 'dt': '16122025190858', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BSE1_16122025190837_NSEintimation.pdf', 'sm_name': 'BSE Limited', 'sm_isin': 'INE118H01025', 'an_dt': '16-Dec-2025 19:08:58', 'sort_date': '2025-12-16 19:08:58', 'seq_id': '106469618', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BSE Limited has informed the Exchange regarding Change in Director(s) of the company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '16-Dec-2025 19:08:59', 'difference': '00:00:01', 'fileSize': '837.65 KB', 'attFileSize': '837.65 KB', 'hasXbrl': True}",0.0
BANDHANBNK,NSE_CORP_ANN,Analysts/Institutional Investor Meet/Con. Call Updates,"Bandhan Bank Limited has informed the Exchange about Update on the Analysts / Institutional Investors Meet held on December 18, 2025",,,"{'symbol': 'BANDHANBNK', 'desc': 'Analysts/Institutional Investor Meet/Con. Call Updates', 'dt': '18122025192619', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BANDHANBNK_18122025192606_SE_Disclosure_Investors_Conference_Outcome_18122025_vf.pdf', 'sm_name': 'Bandhan Bank Limited', 'sm_isin': 'INE545U01014', 'an_dt': '18-Dec-2025 19:26:19', 'sort_date': '2025-12-18 19:26:19', 'seq_id': '106471644', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Bandhan Bank Limited has informed the Exchange about Update on the Analysts / Institutional Investors Meet held on December 18, 2025', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '18-Dec-2025 19:26:20', 'difference': '00:00:01', 'fileSize': '261.13 KB', 'attFileSize': '261.13 KB', 'hasXbrl': True}",0.0
BANDHANBNK,NSE_CORP_ANN,Resignation of Independent director,BANDHAN BANK LIMITED has informed the Exchange about Resignation of Independent director.,,,"{'symbol': 'BANDHANBNK', 'desc': 'Resignation of Independent director', 'dt': '15122025200533', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BANDHANBNK_ROID_73990_KMP_Doc.zip', 'sm_name': 'Bandhan Bank Limited', 'sm_isin': 'INE545U01014', 'an_dt': '15-Dec-2025 20:05:33', 'sort_date': '2025-12-15 20:05:33', 'seq_id': '106468666', 'smIndustry': None, 'orgid': None, 'attchmntText': 'BANDHAN BANK LIMITED has informed the Exchange about Resignation of Independent director.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 20:05:34', 'difference': '00:00:01', 'fileSize': '92.81 KB', 'attFileSize': '92.81 KB', 'hasXbrl': True}",0.0
BANDHANBNK,NSE_CORP_ANN,Change in Director(s),Bandhan Bank Limited has informed the Exchange regarding Change in Director(s) of the company.,,,"{'symbol': 'BANDHANBNK', 'desc': 'Change in Director(s)', 'dt': '15122025191857', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BANDHANBNK_15122025191427_SE_Disclosure_15122025_sd.pdf', 'sm_name': 'Bandhan Bank Limited', 'sm_isin': 'INE545U01014', 'an_dt': '15-Dec-2025 19:18:57', 'sort_date': '2025-12-15 19:18:57', 'seq_id': '106468630', 'smIndustry': None, 'orgid': None, 'attchmntText': 'Bandhan Bank Limited has informed the Exchange regarding Change in Director(s) of the company.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '15-Dec-2025 19:18:57', 'difference': '00:00:00', 'fileSize': '701.45 KB', 'attFileSize': '701.45 KB', 'hasXbrl': True}",0.0
BANKBARODA,NSE_CORP_ANN,General Updates,Bank Of Baroda has informed the Exchange about Disclosure Under Regulation 30 of SEBI (LODR),,,"{'symbol': 'BANKBARODA', 'desc': 'General Updates', 'dt': '19122025201337', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BANKBARODA_19122025201324_SEIntimation.pdf', 'sm_name': 'Bank of Baroda', 'sm_isin': 'INE028A01013', 'an_dt': '19-Dec-2025 20:13:37', 'sort_date': '2025-12-19 20:13:37', 'seq_id': '106472725', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Bank Of Baroda has informed the Exchange about Disclosure Under Regulation 30 of SEBI (LODR)', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '19-Dec-2025 20:13:38', 'difference': '00:00:01', 'fileSize': '488.82 KB', 'attFileSize': '488.82 KB', 'hasXbrl': True}",0.0
BANKINDIA,NSE_CORP_ANN,Change in Management,Bank Of India has informed the Exchange about change in Assignment of Senior Management w.e.f. 20.12.2025.,,,"{'symbol': 'BANKINDIA', 'desc': 'Change in Management', 'dt': '20122025180024', 'attchmntFile': 'https://nsearchives.nseindia.com/corporate/BANKINDIA5_20122025180006_CGM.pdf', 'sm_name': 'Bank of India', 'sm_isin': 'INE084A01016', 'an_dt': '20-Dec-2025 18:00:24', 'sort_date': '2025-12-20 18:00:24', 'seq_id': '106473164', 'smIndustry': 'Banks', 'orgid': None, 'attchmntText': 'Bank Of India has informed the Exchange about change in Assignment of Senior Management w.e.f. 20.12.2025.', 'bflag': None, 'old_new': None, 'csvName': None, 'exchdisstime': '20-Dec-2025 18:00:25', 'difference': '00:00:01', 'fileSize': '73.79 KB', 'attFileSize': '73.79 KB', 'hasXbrl': True}",0.0
